alpha_i,alpha_j,D_i,D_j,D_acc_j,D_acc_i_pre,D_acc_ij,D_acc_i_span,D_acc_j_span,effective_length_i,effective_length_j,length_i,length_j,Df,pd_pr,pd_pp,Cij
4.1446531673892815e-05,3.6841361487904736e-05,1e-06,1.25e-05,-3.2250000000000005,-4.3100000000000005,0.09,0.0979999999999999,1.1749999999999998,23712.02787202564,26292.92468126793,98000.0,94000.0,128448407798.875,0.0,0.0,0.4314910148388204
5.295945713886305e-05,4.374911676688687e-05,5e-07,-4.5e-06,0.2014999999999999,0.49,0.05,0.044,-0.2385,18703.69678807488,20608.39066141548,88000.0,53000.0,309383631008.6875,0.0,0.0,-0.0245743768660351
4.835428695287496e-05,4.605170185988091e-05,4.5e-06,9.5e-06,4.424,3.770000000000001,-0.1599999999999999,0.252,0.4939999999999999,19301.68723174908,19734.31772032147,56000.0,52000.0,381765532944.625,0.0,0.0,-0.1560814845979593
5.0656872045869005e-05,4.605170185988091e-05,1.05e-05,-2e-06,6.510000000000001,6.760000000000001,0.15,0.714,-0.0999999999999999,19110.62768684981,19543.251685646333,68000.0,50000.0,472115304659.2188,0.0,0.0,-0.1492902106110575
5.0656872045869005e-05,5.295945713886305e-05,-5e-07,7.499999999999999e-06,-2.0,-2.7,-0.01,-0.043,0.69,19487.517770137223,18737.806003730337,86000.0,92000.0,239269582565.5937,0.0,0.0,-0.1071233214410117
5.52620422318571e-05,4.1446531673892815e-05,1.5e-05,3e-06,2.351,2.07,0.01,1.2599999999999998,0.291,17921.19273494462,23694.44737761423,84000.0,97000.0,258054429348.9375,0.0,0.0,0.7005792155952029
5.295945713886305e-05,5.295945713886305e-05,5e-07,3.5000000000000004e-06,-1.2030000000000003,-1.66,-0.1699999999999999,0.0455,0.287,18729.94368308222,18636.86596393341,91000.0,82000.0,247940535188.25,0.0,0.0,-0.0805743155837068
5.295945713886305e-05,4.835428695287496e-05,-1e-06,1.7e-05,-1.1090000000000002,-2.1900000000000004,-0.01,-0.051,1.071,17614.552057461508,19697.66358738725,51000.0,63000.0,489545749041.9063,0.0,0.0,-0.2733501278973606
5.295945713886305e-05,5.295945713886305e-05,-3e-06,-5e-07,-5.731999999999999,-5.529999999999999,0.16,-0.198,-0.0419999999999999,18309.49825666725,18661.53959052871,66000.0,84000.0,384719810743.9063,0.0,0.0,-0.0094393333966945
4.1446531673892815e-05,5.52620422318571e-05,5e-07,2e-06,-0.32,-0.61,-0.19,0.0484999999999999,0.0999999999999999,23694.44737761423,16953.84802503517,97000.0,50000.0,234021948702.03125,0.0,0.0,0.0079141645596079
4.605170185988091e-05,5.295945713886305e-05,1.75e-05,2e-06,5.982,5.86,0.05,1.6449999999999998,0.172,21428.468281519177,18683.73345797876,94000.0,86000.0,370265977915.7188,0.0,0.0,0.0055268639966345
3.9143946580898775e-05,5.295945713886305e-05,-4.5e-06,1.4e-05,3.152,2.0900000000000003,0.1000000000000003,-0.2745,1.162,23200.69435192832,18649.52937636767,61000.0,83000.0,467450331063.25,0.0,0.0,0.5378312752440482
5.0656872045869005e-05,4.835428695287496e-05,6.5e-06,1.3e-05,-4.423000000000001,-5.190000000000001,0.1300000000000001,0.5980000000000001,0.897,19553.864823896463,19945.219522790623,92000.0,69000.0,402656795665.8125,0.0,0.0,0.354260471038147
5.52620422318571e-05,4.1446531673892815e-05,-3.5000000000000004e-06,1e-05,1.4899999999999998,0.9399999999999998,-0.02,-0.182,0.5299999999999999,17073.315867701745,21445.14369176307,52000.0,53000.0,458262206947.3125,0.0,0.0,-0.2190815925903403
4.835428695287496e-05,4.835428695287496e-05,1.35e-05,-3e-06,7.081000000000001,7.130000000000002,-0.2,0.7424999999999999,-0.249,19233.368104593206,20306.953542647763,55000.0,83000.0,244358868815.8437,0.0,0.0,0.5299005296752501
4.374911676688687e-05,4.605170185988091e-05,1.6e-05,-6e-06,-4.656000000000001,-4.220000000000001,-0.14,1.344,-0.5760000000000001,22278.13463957105,21453.655690291154,84000.0,96000.0,244021667448.21875,0.0,0.0,0.5733816905468488
3.9143946580898775e-05,4.374911676688687e-05,1.55e-05,1.35e-05,8.775,7.760000000000001,-0.0699999999999999,0.8215,0.945,22337.987862909955,21788.47383252237,53000.0,70000.0,214881824096.125,0.0,0.0,0.7941642626474902
5.52620422318571e-05,4.1446531673892815e-05,1.8e-05,-1.5e-06,0.6044999999999999,0.83,0.11,1.638,-0.1155,17977.143046780628,23135.470910670912,91000.0,77000.0,243823308568.5,0.0,0.0,0.0339020451438467
4.1446531673892815e-05,4.835428695287496e-05,4e-06,5.5e-06,-3.6175,-4.199999999999999,-0.06,0.296,0.5225,23004.12970980337,20471.48800730162,74000.0,95000.0,108765831142.96877,0.0,0.0,0.5594646650496778
3.6841361487904736e-05,5.295945713886305e-05,6e-06,7.000000000000001e-06,7.197000000000001,6.500000000000001,-0.06,0.378,0.6370000000000001,24478.606904744192,18729.94368308222,63000.0,91000.0,319901821005.78125,0.0,0.0,0.6200502133377723
4.374911676688687e-05,4.835428695287496e-05,-5.5e-06,5e-07,-7.5825,-7.439999999999999,0.19,-0.506,0.0475,22449.25604977801,20471.48800730162,92000.0,95000.0,335312774609.15625,0.0,0.0,0.1045811201623226
4.374911676688687e-05,4.374911676688687e-05,5e-06,1.35e-05,-6.164000000000001,-7.24,-0.05,0.3799999999999999,1.026,22035.30351529482,22035.30351529482,76000.0,76000.0,186295402028.96875,0.0,0.0,0.5273718487808529
4.1446531673892815e-05,5.295945713886305e-05,3e-06,8e-06,3.1260000000000003,2.53,0.0999999999999999,0.285,0.696,23657.02302226745,18693.979373048925,95000.0,87000.0,212640191912.46875,0.0,0.0,0.3609027725062422
5.0656872045869005e-05,4.605170185988091e-05,-5e-06,5e-06,4.04,3.66,-0.1099999999999999,-0.295,0.2699999999999999,18746.71492273184,19908.572014977944,59000.0,54000.0,250724745361.78125,0.0,0.0,-0.1811883426739587
3.9143946580898775e-05,4.374911676688687e-05,1.1e-05,1.95e-05,6.1025,5.21,0.1799999999999999,0.748,1.0725,23762.97846385742,20796.82867856324,68000.0,55000.0,420159085435.65625,0.0,0.0,0.3206225492387204
3.9143946580898775e-05,5.52620422318571e-05,9.5e-06,-2.5e-06,-0.935,-0.58,0.16,0.9405,-0.1949999999999999,25016.66158780473,17852.621990504154,99000.0,78000.0,299053867057.71875,0.0,0.0,0.0111221142253723
4.374911676688687e-05,4.374911676688687e-05,1e-05,1.4e-05,3.462,2.9000000000000004,0.18,0.7799999999999999,0.7420000000000001,22104.195472905943,20608.39066141548,78000.0,53000.0,457766661401.375,0.0,0.0,0.093179924320669
4.1446531673892815e-05,5.295945713886305e-05,6.5e-06,-2.5e-06,-2.9225000000000003,-2.76,-0.0799999999999999,0.5980000000000001,-0.2424999999999999,23594.735510421568,18771.43687232373,92000.0,97000.0,491536011046.53125,0.0,0.0,0.5839645374742869
5.0656872045869005e-05,4.374911676688687e-05,5.5e-06,1.6499999999999998e-05,5.29,4.13,0.1599999999999999,0.5005,1.3199999999999998,19544.158686505823,22167.31569607387,91000.0,80000.0,269877706013.4375,0.0,0.0,0.3923160160629987
5.0656872045869005e-05,3.6841361487904736e-05,-4e-06,2e-06,7.792,7.5,-0.17,-0.2759999999999999,0.122,19141.74817742486,24274.84254001429,69000.0,61000.0,368794799611.4375,0.0,0.0,-0.0998940789096766
3.9143946580898775e-05,3.9143946580898775e-05,2e-06,-6e-06,0.198,0.78,0.0,0.132,-0.582,23617.72018370228,24973.495678108164,66000.0,97000.0,248578983490.3125,0.0,0.0,-0.3907900443527432
4.605170185988091e-05,5.0656872045869005e-05,0.0,2.5e-06,6.0625,6.04,0.12,0.0,0.1425,21487.34302003165,18640.73692216477,99000.0,57000.0,413856627473.28125,0.0,0.0,0.0843791269391136
5.52620422318571e-05,5.52620422318571e-05,9.5e-06,7.000000000000001e-06,-4.4990000000000006,-4.9,0.04,0.5129999999999999,0.441,17180.28316464162,17538.965132451303,54000.0,63000.0,311489028251.625,0.0,0.0,0.6501677884970364
4.1446531673892815e-05,3.6841361487904736e-05,-4e-06,-2e-06,3.652,3.79,-0.04,-0.376,-0.178,23637.11486401012,26120.90273638634,94000.0,89000.0,142351357508.28125,0.0,0.0,0.4669359962931299
4.374911676688687e-05,5.52620422318571e-05,-4.5e-06,1.15e-05,-1.4465000000000003,-2.2500000000000004,-0.0100000000000001,-0.279,0.7935,21340.44666397604,17696.051632816172,62000.0,69000.0,144158084646.6875,0.0,0.0,-0.2590430444501636
3.9143946580898775e-05,5.0656872045869005e-05,6.5e-06,1e-05,0.76,-0.0299999999999999,0.05,0.6305000000000001,0.84,24973.495678108164,19460.526972341955,97000.0,84000.0,353581314700.5,0.0,0.0,0.7359926173745832
4.605170185988091e-05,5.295945713886305e-05,1.1e-05,9e-06,-5.122,-5.74,0.12,0.913,0.738,21239.65769466209,18636.86596393341,83000.0,82000.0,474089589030.03125,0.0,0.0,0.1796239455214883
5.295945713886305e-05,5.295945713886305e-05,2e-06,1.6499999999999998e-05,2.6745,1.99,0.1899999999999999,0.144,0.8744999999999998,18465.44518206905,17741.970704092713,72000.0,53000.0,274773014756.78125,0.0,0.0,0.1017420816740411
4.374911676688687e-05,5.52620422318571e-05,5e-06,1.95e-05,2.244,0.95,0.1100000000000001,0.415,1.404,22252.22062884647,17757.092191403895,83000.0,72000.0,420433668576.75,0.0,0.0,0.3262356663298939
3.9143946580898775e-05,4.605170185988091e-05,2.5e-06,1.1e-05,-0.7980000000000002,-1.54,0.05,0.235,0.7919999999999999,24902.067303322303,20926.310116728484,94000.0,72000.0,180381777403.6875,0.0,0.0,0.6303464969414863
3.9143946580898775e-05,4.1446531673892815e-05,7.499999999999999e-06,2e-05,-0.0100000000000002,-1.42,-0.1299999999999999,0.6974999999999999,1.2799999999999998,24876.332092720662,22427.225043025664,93000.0,64000.0,451237559215.25,0.0,0.0,0.116272996906236
5.295945713886305e-05,5.295945713886305e-05,2.5e-06,-1e-06,-5.079000000000001,-4.930000000000001,0.06,0.1849999999999999,-0.089,18507.34701181773,18712.91296390105,74000.0,89000.0,392213650929.9375,0.0,0.0,-0.0676892707523667
5.0656872045869005e-05,4.605170185988091e-05,-2.5e-06,-4.5e-06,-3.392,-3.12,-0.1599999999999999,-0.1324999999999999,-0.432,18393.676769898728,21453.655690291154,53000.0,96000.0,356788459179.78125,0.0,0.0,0.0017108355553153
4.1446531673892815e-05,4.374911676688687e-05,1.9e-05,9.5e-06,-1.3375,-1.9,0.15,1.3489999999999998,0.7124999999999999,22855.39888623317,21998.530043458977,71000.0,75000.0,450210758615.4063,0.0,0.0,0.0438535487994245
3.9143946580898775e-05,3.9143946580898775e-05,5e-06,-2.5e-06,7.2375,7.27,-0.19,0.2599999999999999,-0.2224999999999999,22209.89417584817,24762.69933878068,52000.0,89000.0,133333318054.09377,0.0,0.0,0.5324296139162008
5.295945713886305e-05,5.295945713886305e-05,8e-06,-2e-06,-5.212000000000001,-5.19,-0.13,0.648,-0.152,18623.51382779913,18545.03760633836,81000.0,76000.0,239831374141.53125,0.0,0.0,0.5341176080310208
5.52620422318571e-05,5.295945713886305e-05,1.25e-05,9.5e-06,-1.5695000000000003,-2.35,0.1600000000000001,1.0875,0.9405,17947.837905176948,18782.585797170108,87000.0,99000.0,197386615099.5937,0.0,0.0,0.1074223512279931
4.374911676688687e-05,5.0656872045869005e-05,1.5e-05,6.5e-06,-3.362,-3.76,0.07,0.825,0.468,20796.82867856324,19226.186402076408,55000.0,72000.0,320976220993.0,0.0,0.0,0.3082655712120852
4.1446531673892815e-05,5.0656872045869005e-05,-5.5e-06,1.25e-05,8.3775,7.699999999999999,0.1099999999999999,-0.4125,0.7875,23049.73666558129,18929.02165418529,75000.0,63000.0,389969062851.875,0.0,0.0,0.57382976260788
5.0656872045869005e-05,5.0656872045869005e-05,6e-06,3e-06,3.201,3.03,-2.775557561562892e-17,0.5700000000000001,0.171,19580.20017383297,18640.73692216477,95000.0,57000.0,360577463636.9375,0.0,0.0,0.9357526520965944
4.835428695287496e-05,4.835428695287496e-05,1e-05,1.15e-05,6.632000000000001,5.65,-0.1999999999999999,0.96,0.782,20481.363125650994,19908.78254824914,96000.0,68000.0,456473273411.9063,0.0,0.0,0.0404104445947189
4.374911676688687e-05,3.9143946580898775e-05,7.499999999999999e-06,1.35e-05,2.742,1.63,-0.1400000000000001,0.7124999999999999,0.972,22499.482550558525,24021.50405039783,95000.0,72000.0,297379155364.03125,0.0,0.0,0.0140011099878161
4.1446531673892815e-05,4.605170185988091e-05,1.4e-05,6.5e-06,6.938,6.18,-0.16,0.7280000000000001,0.5980000000000001,21331.634486110604,21400.85083698336,52000.0,92000.0,347546545096.75,0.0,0.0,0.4124150976185274
5.0656872045869005e-05,4.374911676688687e-05,7.499999999999999e-06,2.5e-06,5.3325000000000005,5.210000000000001,0.02,0.3749999999999999,0.1425,18172.60204487187,20969.479450991963,50000.0,57000.0,262950589979.375,0.0,0.0,0.6004755205157929
5.0656872045869005e-05,5.295945713886305e-05,7.499999999999999e-06,1.15e-05,4.5,3.74,-0.07,0.4949999999999999,0.69,19043.45144223078,18095.220635291047,66000.0,60000.0,146867891078.625,0.0,0.0,0.5621187318745037
3.9143946580898775e-05,3.9143946580898775e-05,1.3e-05,3.5000000000000004e-06,1.4380000000000002,1.2300000000000002,0.1,1.001,0.308,24292.624925274107,24731.400535923287,77000.0,88000.0,462230107503.1875,0.0,0.0,-0.0170158700962106
4.835428695287496e-05,5.0656872045869005e-05,-2.5e-06,1.6499999999999998e-05,-2.2620000000000005,-3.93,-0.1499999999999999,-0.1275,1.5179999999999998,18924.525831353643,19553.864823896463,51000.0,92000.0,182258853766.9375,0.0,0.0,-0.1588964002830852
3.9143946580898775e-05,4.605170185988091e-05,5e-06,4e-06,0.484,-0.07,-0.17,0.4599999999999999,0.384,24849.569528244167,21453.655690291154,92000.0,96000.0,451576616109.84375,0.0,0.0,0.2157035167467193
5.52620422318571e-05,5.0656872045869005e-05,1.5e-06,1.55e-05,3.7275,2.37,-0.04,0.132,1.3175,17955.782198310142,19474.3641155106,88000.0,85000.0,444739829536.625,0.0,0.0,-0.1220865717204149
5.295945713886305e-05,5.295945713886305e-05,-2.5e-06,-2e-06,4.442,4.5600000000000005,-0.0099999999999999,-0.1999999999999999,-0.128,18609.43551042032,18245.4904437651,80000.0,64000.0,200902140784.5937,0.0,0.0,0.8426417837996868
4.605170185988091e-05,5.295945713886305e-05,4.5e-06,1.05e-05,-0.2370000000000002,-0.9700000000000002,0.1699999999999999,0.4365,0.903,21465.405704065925,18683.73345797876,97000.0,86000.0,431897880308.75,0.0,0.0,0.167544117287915
4.1446531673892815e-05,5.0656872045869005e-05,-3.5000000000000004e-06,1.6e-05,3.806,2.97,0.14,-0.3185,0.976,23572.191504779603,18842.4818871704,91000.0,61000.0,475772075186.0625,0.0,0.0,0.5217386674955814
3.9143946580898775e-05,5.295945713886305e-05,1.75e-05,9.5e-06,2.879,2.16,-0.1299999999999999,1.505,0.589,24665.0046916206,18174.330927367864,86000.0,62000.0,342235084232.65625,0.0,0.0,0.3125589592383312
4.835428695287496e-05,4.374911676688687e-05,-1.5e-06,-5.5e-06,6.2975,6.7700000000000005,0.06,-0.1155,-0.4125,20181.15565651063,21998.530043458977,77000.0,75000.0,356990632173.53125,0.0,0.0,0.0048096797532806
5.295945713886305e-05,3.9143946580898775e-05,1.8e-05,5e-07,3.9375,3.99,0.09,0.972,0.0375,17800.7941892143,24190.49784926309,54000.0,75000.0,328463096357.75,0.0,0.0,-0.1287127595464769
3.9143946580898775e-05,5.295945713886305e-05,8.5e-06,1.8e-05,-6.248000000000001,-7.830000000000001,0.0200000000000002,0.646,1.602,24242.560673877528,18712.91296390105,76000.0,89000.0,208133718138.25,0.0,0.0,0.9229131632792904
4.1446531673892815e-05,4.1446531673892815e-05,-1.5e-06,4e-06,-1.7020000000000004,-2.0000000000000004,-0.09,-0.1455,0.208,23694.44737761423,21331.634486110604,97000.0,52000.0,130757221507.53123,0.0,0.0,-0.1230996720383323
4.1446531673892815e-05,4.374911676688687e-05,-2.5e-06,1e-06,-7.15,-7.29,-0.05,-0.1849999999999999,0.09,23004.12970980337,22411.916547411267,74000.0,90000.0,354424394509.5,0.0,0.0,-0.0886181878025109
4.605170185988091e-05,5.295945713886305e-05,1.05e-05,1.8e-05,4.55,2.79,0.04,0.861,1.8,21217.268504978743,18787.73275667848,82000.0,100000.0,100429971942.625,0.0,0.0,0.8789213505608884
4.605170185988091e-05,5.0656872045869005e-05,-4e-06,-5.5e-06,7.0075,7.44,0.13,-0.356,-0.3025,21354.349377093084,18523.45914615887,89000.0,55000.0,291067829745.40625,0.0,0.0,0.1256687947271327
4.605170185988091e-05,3.6841361487904736e-05,-4e-06,-5e-06,-7.28,-6.970000000000001,-0.08,-0.352,-0.3899999999999999,21337.365439876216,25609.973801552616,88000.0,78000.0,357834756205.21875,0.0,0.0,0.4588896199584833
4.1446531673892815e-05,4.835428695287496e-05,1.5e-06,-3e-06,-3.828,-3.74,-0.1099999999999999,0.141,-0.198,23637.11486401012,19830.40363771792,94000.0,66000.0,449036905870.59375,0.0,0.0,0.3603509426822759
5.52620422318571e-05,4.605170185988091e-05,1.85e-05,1e-05,-5.550000000000001,-6.450000000000001,-0.12,0.9805,0.7799999999999999,17128.276948017778,21116.650931282933,53000.0,78000.0,287858307536.5625,0.0,0.0,0.5289731788981202
3.6841361487904736e-05,5.0656872045869005e-05,5e-07,8.5e-06,-2.1915,-2.59,0.12,0.0355,0.5185,25158.844684824177,18842.4818871704,71000.0,61000.0,116910859344.125,0.0,0.0,0.3002423061241608
4.605170185988091e-05,3.6841361487904736e-05,7.499999999999999e-06,9.5e-06,8.261499999999998,7.199999999999998,-0.14,0.6224999999999999,0.9215,21239.65769466209,26381.91490126061,83000.0,97000.0,351978559017.0625,0.0,0.0,0.2144528196257551
4.605170185988091e-05,3.9143946580898775e-05,1.1e-05,1.15e-05,4.186999999999999,2.869999999999999,-0.1899999999999999,1.078,1.127,21476.626880106483,24995.5010000427,98000.0,98000.0,142425918553.71875,0.0,0.0,0.2672837456598085
5.0656872045869005e-05,3.9143946580898775e-05,-3.5000000000000004e-06,9.5e-06,2.527,1.7800000000000002,0.0700000000000001,-0.35,0.817,19616.103135136866,24665.0046916206,100000.0,86000.0,334773271547.0,0.0,0.0,0.5101395230390133
3.9143946580898775e-05,4.605170185988091e-05,5e-06,-3e-06,-0.522,-0.37,-0.04,0.2649999999999999,-0.192,22337.987862909955,20575.119174921907,53000.0,64000.0,177503698558.375,0.0,0.0,0.5232077589685092
4.835428695287496e-05,5.295945713886305e-05,-1.5e-06,1.5e-05,-2.905,-3.94,0.1799999999999999,-0.1485,1.215,20508.278596275384,18623.51382779913,99000.0,81000.0,188297698246.78125,0.0,0.0,0.3779119203293112
5.295945713886305e-05,5.52620422318571e-05,0.0,1.15e-05,-4.2605,-4.73,0.14,0.0,0.6095,18562.43766656992,17128.276948017778,77000.0,53000.0,389219371112.9688,0.0,0.0,0.1153049775211948
4.835428695287496e-05,4.1446531673892815e-05,2.5e-06,6e-06,4.524000000000001,3.9700000000000006,-0.05,0.1324999999999999,0.504,19086.408077798867,23385.286843268404,53000.0,84000.0,495765946808.5,0.0,0.0,0.1106164359207202
4.374911676688687e-05,5.0656872045869005e-05,5e-06,1.75e-05,2.4725,1.29,0.1300000000000001,0.285,1.3124999999999998,20969.479450991963,19298.719978784,57000.0,75000.0,148543157710.03125,0.0,0.0,0.3511339257682319
5.0656872045869005e-05,4.1446531673892815e-05,1.75e-05,1e-06,2.221,2.19,0.05,1.015,0.081,18695.06776402045,23287.0213626188,58000.0,81000.0,225218819167.3437,0.0,0.0,-0.1491035573781987
3.9143946580898775e-05,5.295945713886305e-05,2.5e-06,0.0,0.98,0.84,-0.14,0.1299999999999999,0.0,22209.89417584817,17679.947992180452,52000.0,52000.0,364328655082.4688,0.0,0.0,-0.0816351484352069
4.374911676688687e-05,4.835428695287496e-05,1.7e-05,-5.5e-06,-4.099,-3.38,0.18,1.19,-0.539,21788.47383252237,20499.736935709065,70000.0,98000.0,253802910100.875,0.0,0.0,-0.2183773739183079
4.1446531673892815e-05,5.0656872045869005e-05,1.7e-05,4.5e-06,2.0200000000000005,1.5800000000000003,-0.08,0.884,0.36,21331.634486110604,19397.604945342013,52000.0,80000.0,346787795395.34375,0.0,0.0,0.3668303145518715
4.605170185988091e-05,3.9143946580898775e-05,1.2e-05,4e-06,2.206,1.7999999999999998,-0.01,0.684,0.3959999999999999,20141.631395398326,25016.66158780473,57000.0,99000.0,416213795326.9688,0.0,0.0,0.8455354300874722
4.1446531673892815e-05,4.605170185988091e-05,-1e-06,1e-05,-1.77,-2.73,-0.14,-0.071,0.82,22855.39888623317,21217.268504978743,71000.0,82000.0,441724355453.625,0.0,0.0,-0.1114377999839992
4.1446531673892815e-05,3.6841361487904736e-05,1.7e-05,1.6e-05,7.383999999999999,5.97,-0.1499999999999999,1.122,1.264,22562.48035427821,25665.43950950857,66000.0,79000.0,282772907086.34375,0.0,0.0,0.4837959588091522
4.835428695287496e-05,5.0656872045869005e-05,9e-06,5e-07,0.392,0.39,0.04,0.891,0.0419999999999999,20508.278596275384,19460.526972341955,99000.0,84000.0,114687527050.6875,0.0,0.0,-0.2424406291191238
5.295945713886305e-05,5.0656872045869005e-05,-4e-06,1.4e-05,-0.3640000000000001,-1.4,0.0,-0.2799999999999999,1.036,18418.861588506286,19275.756037144973,70000.0,74000.0,203704047809.8437,0.0,0.0,-0.3653681810816205
4.1446531673892815e-05,4.835428695287496e-05,1.9e-05,2.5e-06,4.115,3.99,0.11,1.881,0.235,23728.894609466308,20461.12365160599,99000.0,94000.0,190559684028.46875,0.0,0.0,-0.100275912500731
5.295945713886305e-05,4.605170185988091e-05,1.8e-05,-3e-06,3.34,3.61,0.0,1.674,-0.27,18745.2627737974,21370.568911216647,93000.0,90000.0,242247881638.3437,0.0,0.0,-0.2261027448880436
4.1446531673892815e-05,4.835428695287496e-05,7.000000000000001e-06,-3e-06,7.073000000000001,7.400000000000001,0.12,0.434,-0.207,22280.2802071506,19945.219522790623,62000.0,69000.0,269746882594.875,0.0,0.0,-0.1338863432693253
4.374911676688687e-05,5.0656872045869005e-05,-2e-06,1.35e-05,4.6315,3.77,0.07,-0.1399999999999999,0.9315,21788.47383252237,19141.74817742486,70000.0,69000.0,339350366874.0625,0.0,0.0,0.5291314864193177
